ID_REF,VALUE
64122_at,3.5291
64123_at,3.4614
64127_at,6.6335
64129_at,9.8135
64130_at,6.0452
64131_at,3.4657
64132_at,7.3428
641339_at,3.5436
64135_at,8.8283
641364_at,4.3075
641365_at,3.374
64137_at,3.8344
641372_at,4.3318
641384_at,3.6772
6414_at,7.1098
64145_at,7.3082
641467_at,3.4803
64147_at,7.0799
64149_at,9.459
6415_at,10.624
64150_at,4.2288
64151_at,8.3802
641518_at,3.641
6416_at,9.7229
641638_at,13.25
641649_at,5.3933
64167_at,4.9538
64168_at,3.5045
64170_at,4.5012
641700_at,4.8293
64172_at,8.4984
64174_at,4.2673
64175_at,8.6565
6418_at,12.354
64180_at,3.8898
64184_at,3.3079
6419_at,5.1296
641977_at,6.3922
642_at,8.6636
64207_at,11.338
64208_at,8.6977
6421_at,10.619
64210_at,8.4644
64211_at,4.0591
64215_at,9.3069
64216_at,10.028
64218_at,7.0345
64219_at,9.7208
6422_at,7.9299
64220_at,4.2159
64221_at,8.8035
64222_at,6.4925
64223_at,7.0213
64224_at,8.9472
64225_at,9.6335
642273_at,7.5414
642280_at,3.8135
6423_at,3.753
64231_at,3.9721
64232_at,3.7138
642345_at,3.8343
64236_at,4.4193
642394_at,4.8873
6424_at,3.8592
64240_at,3.4442
64241_at,4.0959
642475_at,6.4665
6425_at,3.9715
642559_at,3.4092
642587_at,13.512
642597_at,3.5914
6426_at,10.439
642636_at,3.429
642696_at,3.6139
6427_at,11.212
6428_at,9.3792
64282_at,8.6475
64283_at,7.4564
64284_at,6.4702
64285_at,6.657
642852_at,6.7401
642864_at,3.4907
64288_at,5.5609
642891_at,4.8776
6429_at,10.159
642924_at,4.403
642938_at,3.4731
642946_at,5.9659
642976_at,3.3087
642987_at,3.2766
643_at,3.7599
6430_at,11.954
643008_at,4.9721
643037_at,3.52
643072_at,5.0502
643085_at,4.6132
6431_at,10.955
643155_at,10.876
643160_at,4.1779
64318_at,9.5494
64319_at,6.2754
6432_at,10.083
64320_at,5.6217
643201_at,4.3432
64321_at,3.4789
643210_at,4.4624
643224_at,6.3824
64324_at,6.1285
64326_at,8.7863
64327_at,6.5646
64328_at,7.061
6433_at,8.5914
643314_at,7.7904
64332_at,8.0379
64333_at,4.1514
643332_at,4.2957
643338_at,4.0827
643355_at,3.6709
643365_at,5.0413
6434_at,9.4232
64342_at,7.2777
64343_at,6.8414
64344_at,4.1345
643529_at,6.9861
64359_at,13.012
643641_at,6.4541
643650_at,4.4842
643677_at,3.4918
643714_at,3.625
643733_at,3.9895
64374_at,8.788
643749_at,4.2774
64375_at,5.5609
64376_at,6.2934
643763_at,3.3541
64377_at,4.1454
643783_at,3.5412
643836_at,8.7049
643837_at,5.2907
64386_at,5.9462
643866_at,5.4086
64388_at,3.6165
6439_at,4.1645
643911_at,9.4567
643923_at,3.886
64393_at,7.4228
64397_at,9.0506
643977_at,7.2503
64398_at,9.404
643988_at,5.7736
64399_at,3.5338
644_at,9.7375
6440_at,4.7447
64400_at,10.134
64403_at,5.097
64405_at,4.4284
64407_at,3.4489
64409_at,4.268
644096_at,8.9388
6441_at,4.4453
64410_at,5.257
64411_at,7.2636
64412_at,7.6111
644135_at,3.3132
644139_at,3.6403
644150_at,5.2858
64417_at,9.2433
64418_at,8.8852
644186_at,4.4228
64419_at,7.717
6442_at,3.6875
64420_at,8.7588
64421_at,8.2293
64422_at,11.422
64423_at,5.3439
644246_at,8.5679
64425_at,6.9146
64426_at,8.6534
64427_at,8.3932
64428_at,5.8504
64429_at,9.1239
6443_at,6.0578
64430_at,9.3666
64431_at,10.207
64432_at,6.6139
64434_at,7.3129
644353_at,4.4581
6444_at,3.8262
64446_at,3.7933
6445_at,3.8093
644538_at,6.7709
6446_at,9.2684
644656_at,8.3868
644660_at,4.7034
6447_at,4.4666
644714_at,4.8265
64478_at,3.6937
644794_at,4.7676
6448_at,7.8847
644809_at,4.4251
644844_at,4.5302
644873_at,4.9121
644890_at,5.3305
6449_at,7.6575
644943_at,4.1181
644997_at,6.4159
645_at,12.019
6450_at,4.7565
645090_at,3.7236
6451_at,3.971
645158_at,4.4585
64518_at,3.629
645188_at,3.5234
645191_at,5.142
6452_at,5.5877
645212_at,9.1276
645249_at,6.0644
6453_at,8.7727
645321_at,3.4135
645323_at,3.9526
645355_at,3.6478
645431_at,4.8448
645460_at,8.3313
6455_at,7.8584
645591_at,3.5656
6456_at,3.4502
645638_at,6.5776
645676_at,8.722
645682_at,3.4605
645687_at,6.6544
6457_at,5.3391
645722_at,6.6696
64577_at,3.544
645784_at,3.5337
64579_at,4.2889
64581_at,4.7724
64582_at,4.1862
645832_at,4.206
6459_at,3.718
64593_at,3.8341
64595_at,4.1958
645974_at,4.3321
64598_at,6.6886
64599_at,5.9717
646_at,7.7965
64600_at,3.9345
64601_at,8.3112
646023_at,4.2218
6461_at,6.8402
646113_at,3.7955
646168_at,3.3024
6462_at,4.0065
646214_at,6.7865
646268_at,3.7103
646282_at,3.9519
646329_at,3.7229
6464_at,9.4659
64641_at,3.7336
64645_at,10.996
646450_at,5.3171
64651_at,5.0029
646576_at,3.9554
646600_at,3.6984
646627_at,4.3682
646658_at,4.5838
646762_at,7.4578
6468_at,8.2796
646808_at,7.7583
64689_at,7.1079
6469_at,3.9931
646903_at,4.4869
64693_at,3.9738
646962_at,6.848
646982_at,3.8963
64699_at,6.3981
6470_at,7.0579
647024_at,8.1373
64708_at,7.2533
647087_at,8.3893
64710_at,9.5184
647107_at,3.8632
64711_at,4.4132
64714_at,4.2793
64718_at,5.258
6472_at,10.011
647288_at,3.887
647309_at,3.8757
647310_at,5.4749
647323_at,3.671
6474_at,4.9546
64743_at,8.2345
64744_at,8.7524
64745_at,10.833
64746_at,10.155
64747_at,10.632
64748_at,6.3772
64750_at,11.476
64753_at,4.285
64754_at,8.4424
64755_at,9.3169
64756_at,8.6205
64757_at,6.6278
647589_at,4.63
64759_at,11.815
6476_at,3.3097
64760_at,6.5509
64761_at,7.3628
64762_at,5.3118
64763_at,5.7424
64764_at,8.735
64766_at,8.9073
64768_at,5.7383
64769_at,6.3002
6477_at,8.9942
64770_at,9.8816
64771_at,7.4551
64772_at,8.2046
64773_at,9.2984
64776_at,9.4852
64777_at,6.7166
64778_at,10.068
64779_at,4.6115
6478_at,8.2759
64780_at,5.6921
64781_at,8.5256
64782_at,6.8395
64783_at,8.4953
64784_at,9.7039
64785_at,6.8196
64786_at,8.1501
64787_at,8.0755
64788_at,6.0846
64789_at,5.9639
64792_at,7.277
64793_at,7.6134
64794_at,6.3855
647946_at,4.2723
64795_at,6.5473
647979_at,12.182
64798_at,4.6938
64799_at,4.1768
6480_at,3.7875
64800_at,3.7263
64801_at,10.232
64802_at,5.3357
64805_at,3.5647
64806_at,4.3887
64816_at,3.9236
6482_at,6.5883
6483_at,6.5525
64834_at,9.5987
64837_at,6.022
64838_at,6.188
64839_at,4.3247
6484_at,6.703
64840_at,7.0325
64841_at,10.112
64843_at,6.4564
64844_at,10.417
64847_at,10.101
64848_at,6.9294
64849_at,5.7939
64850_at,3.6336
64852_at,5.0841
64854_at,6.9112
64855_at,7.1441
64856_at,5.042
64857_at,6.949
64858_at,7.2845
64859_at,9.9152
64860_at,8.2638
64863_at,7.8751
64864_at,5.7129
64866_at,7.0803
648691_at,3.7898
6487_at,5.336
64881_at,3.6534
6489_at,3.3763
64895_at,6.7178
64897_at,8.1193
648987_at,4.8302
649_at,6.7243
6490_at,6.3509
64900_at,4.363
64901_at,4.678
64902_at,4.2895
6491_at,9.2203
64919_at,3.9091
6492_at,3.991
64921_at,7.8362
64922_at,3.772
64924_at,10.033
64926_at,4.8986
64927_at,7.3946
64928_at,10.745
6493_at,5.4691
6494_at,9.1747
64940_at,9.3053
64943_at,7.5
649446_at,7.0328
64946_at,9.2231
64949_at,10.518
6495_at,6.7931
6496_at,4.102
64960_at,10.92
64963_at,9.2166
64965_at,9.2237
64968_at,10.345
64969_at,8.9153
6497_at,5.873
64975_at,9.942
64976_at,10.058
64978_at,9.3495
64979_at,11.936
6498_at,5.0347
64981_at,8.3716
64983_at,11.297
6499_at,8.9454
650_at,8.4612
6500_at,6.7383
65003_at,10.699
65005_at,10.483
65008_at,8.5122
65009_at,5.5947
65010_at,5.4301
65012_at,4.6282
65018_at,7.9376
6502_at,7.6509
6503_at,4.217
6504_at,3.8524
6505_at,5.4241
65055_at,4.303
65056_at,10.243
65057_at,8.8977
65059_at,7.8164
6506_at,3.5317
65061_at,4.3004
65062_at,6.3791
65065_at,7.6679
650655_at,4.1068
650662_at,3.3324
650669_at,4.3117
6507_at,8.4447
65072_at,4.5288
65078_at,6.3403
6508_at,5.6439
65080_at,8.3248
65082_at,7.8545
65083_at,5.5642
65084_at,11.431
6509_at,6.6363
65094_at,6.4685
65095_at,6.5683
651_at,3.8345
6510_at,10.049
65108_at,9.7357
65109_at,10.5
6511_at,7.0201
65110_at,6.5436
65117_at,10.704
6512_at,4.1889
65123_at,9.5626
65124_at,9.7019
65125_at,9.5336
6513_at,8.4424
6514_at,3.8255
6515_at,10.636
6517_at,3.8387
651746_at,9.3842
6518_at,4.368
6519_at,4.5527
652_at,6.8513
6520_at,10.511
6521_at,4.332
65217_at,3.491
6522_at,6.5523
65220_at,6.5009
6523_at,3.9727
6524_at,5.5245
65243_at,4.5208
65244_at,8.8417
6525_at,5.9146
65250_at,5.9306
65251_at,5.8917
65258_at,8.5747
6526_at,7.0363
65260_at,7.5305
65263_at,5.2341
65264_at,10.183
65265_at,7.0928
65266_at,4.4528
65267_at,4.4214
65268_at,4.4811
6527_at,4.2856
6528_at,4.5128
6529_at,3.4959
652968_at,5.8808
652972_at,3.8171
652995_at,12.961
653_at,4.9535
6530_at,4.2153
6531_at,5.6105
653121_at,9.6729
653140_at,4.2545
653160_at,4.2248
6532_at,3.7639
653240_at,3.5713
6533_at,4.8918
653319_at,7.2989
653390_at,3.5107
6534_at,4.9183
653483_at,6.6197
6535_at,8.1863
653583_at,5.0846
6536_at,3.9893
653677_at,4.3912
653739_at,3.9137
653784_at,10.514
6538_at,4.5391
653808_at,3.9788
653857_at,7.8054
6539_at,4.6172
654_at,4.926
6540_at,4.8431
6541_at,7.331
6542_at,4.737
6543_at,4.2742
654429_at,4.3109
654433_at,4.0216
654434_at,6.972
6545_at,3.9646
6546_at,4.2374
6547_at,4.626
654780_at,4.0195
654790_at,4.2225
6548_at,7.7727
6549_at,3.8476
655_at,4.3555
6550_at,3.5381
6553_at,4.8415
6554_at,4.3682
6555_at,3.6926
6556_at,4.1976
6557_at,3.3508
6558_at,6.1466
6559_at,3.8206
656_at,4.6405
6560_at,5.6289
6561_at,3.312
6563_at,3.424
6564_at,4.5375
6565_at,6.2334
6566_at,10.696
6567_at,8.2334
6568_at,4.4248
6569_at,4.5193
657_at,7.7181
6570_at,3.797
6571_at,3.697
6572_at,3.7233
6573_at,4.6021
6574_at,8.9607
6575_at,7.8447
6576_at,9.2342
6578_at,6.3602
6579_at,3.6566
658_at,4.1965
6580_at,3.6263
6581_at,4.9641
6582_at,4.3682
6583_at,5.2734
6584_at,7.2083
6585_at,4.1467
6586_at,3.6104
6588_at,4.3982
659_at,6.8506
6590_at,11.325
6591_at,9.7384
6594_at,10.009
6595_at,4.8079
6596_at,9.6859
6597_at,8.6254
65975_at,4.5713
65977_at,8.8157
65979_at,9.3397
6598_at,9.0242
65980_at,7.5515
65981_at,8.3214
65982_at,9.4657
65983_at,8.3466
65985_at,9.9689
65986_at,6.5888
65988_at,6.7824
65989_at,6.1881
6599_at,8.3152
65990_at,7.6803
65992_at,9.7078
65993_at,8.2956
65996_at,6.413
65997_at,4.7861
65998_at,6.4814
65999_at,6.1981
660_at,3.6824
66000_at,4.0046
66002_at,4.5359
66004_at,4.7752
66005_at,9.3207
66008_at,7.8917
6601_at,8.2376
6602_at,6.248
6603_at,7.934
66035_at,5.2644
66036_at,7.7121
66037_at,4.2303
6604_at,6.7126
6605_at,10.466
6608_at,5.5613
6609_at,5.97
661_at,6.7579
6610_at,5.7094
6612_at,10.147
6614_at,4.3453
6615_at,4.6593
6616_at,4.1756
6617_at,10.166
6618_at,5.1316
6619_at,8.8181
662_at,8.243
6620_at,5.1716
6621_at,7.3401
6622_at,4.5307
6623_at,8.7594
6624_at,9.7194
6625_at,9.3365
6626_at,10.259
6628_at,12.033
6629_at,12.815
663_at,8.3588
6631_at,9.9869
6632_at,9.0366
6633_at,12.995
6634_at,12.203
6635_at,5.0201
6636_at,11.541
664_at,10.281
6640_at,6.524
6641_at,3.9682
6642_at,8.5941
6643_at,8.949
6645_at,7.547
6646_at,8.7328
6647_at,12.46
6648_at,8.9242
6649_at,4.5613
665_at,9.7339
6650_at,5.5993
6651_at,10.05
6653_at,10.491
6654_at,7.4219
6655_at,7.4145
6656_at,3.684
6657_at,4.7115
6658_at,3.5205
6659_at,7.0024
666_at,7.5553
6660_at,3.8029
6662_at,9.8074
6663_at,4.4366
6664_at,3.7125
6665_at,4.7062
6666_at,5.1577
6667_at,7.1598
6668_at,7.8883
667_at,8.3106
6670_at,8.1355
6671_at,4.7146
6672_at,6.5715
6674_at,9.098
6675_at,11.602
6676_at,7.7646
6677_at,4.1142
6678_at,9.9925
668_at,6.7152
6683_at,6.6379
6687_at,8.1739
6688_at,3.8436
6689_at,4.1068
669_at,6.9704
6690_at,3.5493
6691_at,5.0963
6692_at,11.054
6693_at,3.8683
6694_at,4.0217
6695_at,9.95
6696_at,10.222
6697_at,7.674
6698_at,3.7033
6699_at,4.3844
670_at,8.6173
6700_at,4.4678
6702_at,3.8
6706_at,4.9634
6707_at,3.7709
6708_at,4.0369
6709_at,9.3595
671_at,3.8193
6710_at,4.4166
6711_at,6.9826
6712_at,5.1148
6713_at,10.488
6714_at,4.6078
6715_at,7.7828
6716_at,4.0132
6717_at,8.7789
6718_at,3.4775
672_at,7.9686
6720_at,8.538
6721_at,7.5532
6722_at,4.9038
6723_at,8.1822
6725_at,3.6478
6726_at,12.818
6727_at,13.055
6728_at,4.1462
6729_at,11.235
673_at,6.2516
6730_at,11.78
6731_at,8.9971
6732_at,9.1348
6733_at,7.8181
6734_at,9.9938
6736_at,3.4353
6737_at,6.9616
6738_at,10.541
6741_at,11.037
6742_at,11.055
6744_at,9.514
6745_at,10.143
6746_at,11.839
6747_at,10.72
6748_at,12.213
6749_at,10.139
675_at,5.6402
6750_at,4.0062
6751_at,3.6799
6752_at,4.0932
6753_at,5.0324
6754_at,3.8876
6755_at,3.7589
6756_at,3.3555
6758_at,3.7557
676_at,3.8327
6760_at,7.437
6764_at,8.7574
6767_at,11.575
6768_at,8.3681
6769_at,5.5301
677_at,7.7728
6770_at,3.8556
6772_at,8.7157
6773_at,6.6338
6774_at,10.759
6775_at,7.5849
6776_at,7.402
6777_at,7.5652
677766_at,4.156
677769_at,3.9384
677779_at,3.5402
6778_at,7.5725
677838_at,7.9496
6779_at,3.5041
678_at,6.5059
6780_at,11.503
6781_at,5.1882
6782_at,10.413
6783_at,3.6644
6785_at,6.5832
6786_at,5.9904
6787_at,8.8357
6788_at,7.772
6789_at,8.6258
6790_at,11.122
6792_at,3.6151
6793_at,7.2864
6794_at,5.928
6795_at,5.541
6799_at,7.0801
680_at,3.5386
6801_at,6.5247
6804_at,5.4208
6809_at,7.1378
6810_at,9.5944
6811_at,7.9414
6812_at,9.1979
6813_at,7.1055
6814_at,9.8446
6815_at,6.0791
6817_at,10.279
6819_at,5.0307
682_at,11.354
6820_at,5.8757
6821_at,6.3155
6822_at,3.6669
6827_at,9.692
6829_at,8.2064
683_at,3.6408
6830_at,7.2603
6832_at,8.0333
6833_at,4.3832
6834_at,10.335
6835_at,6.4659
6836_at,10.902
6837_at,6.6362
6838_at,7.4799
6839_at,6.3434
684_at,7.4813
6840_at,8.9018
6843_at,6.2899
6844_at,6.7229
6845_at,10.551
6847_at,3.7042
684959_at,8.8226
685_at,3.8971
6850_at,4.7903
6853_at,4.2726
6854_at,4.0252
6855_at,4.7451
6856_at,10.804
6857_at,7.6007
686_at,5.8553
6860_at,3.6403
6861_at,3.7966
6862_at,4.8679
6863_at,3.2701
6865_at,3.7277
6866_at,5.6416
6867_at,8.2472
6868_at,8.0694
6869_at,3.9261
687_at,4.7404
6870_at,3.9474
6871_at,6.8793
6872_at,7.1816
6873_at,9.448
6874_at,6.6772
6875_at,5.9489
6876_at,9.2652
6877_at,6.889
6878_at,8.3763
6879_at,11.691
688_at,9.3212
6880_at,10.891
6881_at,11.291
6882_at,9.9525
6883_at,8.6766
6884_at,4.5863
6885_at,9.4954
6886_at,4.3557
6887_at,3.9577
6888_at,11.872
689_at,13.485
6890_at,10.645
6891_at,6.7296
6892_at,7.9751
6894_at,10.585
6895_at,7.0881
6897_at,11.749
6898_at,3.765
6899_at,4.2067
690_at,5.5708
6900_at,3.699
6901_at,7.0287
6903_at,9.1414
6904_at,6.322
6905_at,10.425
6906_at,3.9492
6907_at,5.7222
6908_at,8.3588
6909_at,4.6575
6910_at,3.8389
6911_at,4.4126
6913_at,5.8016
6915_at,4.3502
6916_at,4.0287
6919_at,6.5187
6920_at,6.9371
6921_at,9.0687
692227_at,9.7036
692247_at,6.3613
6923_at,6.9309
6924_at,8.1395
6925_at,4.2169
6926_at,5.6184
6927_at,4.1943
6928_at,6.2593
6929_at,6.533
6932_at,3.941
6934_at,8.1478
6935_at,4.4796
6936_at,7.7295
6938_at,9.2377
6939_at,4.3486
694_at,10.27
6940_at,10.81
6941_at,6.1101
6942_at,8.9453
6943_at,3.8844
6944_at,9.8434
6945_at,9.4367
6947_at,7.6424
6948_at,6.0717
6949_at,6.5487
695_at,4.4992
6950_at,8.3864
6954_at,4.0015
6956_at,3.5716
696_at,4.2391
6975_at,3.7069
6988_at,7.3153
699_at,8.359
6990_at,10.411
6991_at,3.6871
6992_at,10.034
6993_at,12.668
6999_at,3.9207
70_at,4.5469
7001_at,11.057
7003_at,7.7852
7004_at,7.8014
7005_at,7.9575
7006_at,4.3806
7007_at,4.0634
7008_at,5.2384
7009_at,12.733
701_at,9.3537
7010_at,3.973
7011_at,6.7092
7013_at,9.2341
7014_at,9.0007
7015_at,4.9011
7016_at,8.8869
7018_at,3.764
7019_at,7.7043
7020_at,9.4888
7021_at,3.7142
7022_at,8.5171
7023_at,5.6231
7024_at,7.9104
7025_at,4.649
7026_at,10.203
7027_at,9.4894
7029_at,6.588
7030_at,6.5338
7031_at,3.9786
7032_at,3.6208
7033_at,4.2741
7035_at,9.6641
7036_at,4.5573
7037_at,12.781
7038_at,4.8676
7039_at,6.2844
7040_at,6.7032
7041_at,9.4759
7042_at,9.4873
7043_at,5.4507
7044_at,3.935
7045_at,12.911
7046_at,5.6776
7047_at,3.7114
7048_at,5.0207
7049_at,7.2003
705_at,8.5022
7050_at,9.657
7051_at,4.4925
7052_at,7.4448
7053_at,3.6549
7054_at,3.7878
7056_at,8.2341
7057_at,10.699
7058_at,4.7615
7059_at,7.7297
706_at,10.538
7060_at,5.0504
7062_at,4.5034
7064_at,6.2012
7066_at,3.7107
7067_at,4.8091
7068_at,7.1976
7069_at,3.8976
7070_at,4.2449
7071_at,10.384
7072_at,8.7034
7073_at,7.972
7074_at,6.6975
7075_at,3.8564
7076_at,11.348
7077_at,12.001
7078_at,9.2496
7079_at,4.2979
708_at,12.408
7080_at,4.0995
7082_at,9.4101
7083_at,10.436
7084_at,5.577
7086_at,10.226
7087_at,4.8022
7088_at,7.1279
7089_at,6.038
7090_at,6.0813
7091_at,3.7493
7092_at,3.8516
7093_at,3.9514
7094_at,8.9751
7095_at,9.6469
7096_at,5.0052
7097_at,6.599
7098_at,6.8927
7099_at,3.6901
71_at,13.741
710_at,8.3732
7100_at,5.1177
7101_at,5.7346
7102_at,4.4213
7103_at,3.5613
7104_at,4.6732
7105_at,11.643
7106_at,7.3638
7107_at,9.1817
7108_at,9.528
7109_at,6.5723
711_at,4.0767
7110_at,8.3619
7111_at,5.4876
7112_at,8.6243
7113_at,4.568
712_at,3.7556
7122_at,3.8311
7123_at,3.7653
7124_at,5.6372
7125_at,4.5125
7126_at,8.5698
7127_at,9.2158
7128_at,10.066
713_at,3.8991
7130_at,3.8767
7132_at,9.3231
7133_at,5.8559
7134_at,7.059
7135_at,3.6597
7136_at,6.2283
7137_at,7.4241
7138_at,9.3755
7139_at,5.9445
714_at,3.8227
7140_at,4.1151
7141_at,3.9048
7142_at,3.6908
7143_at,3.9666
7145_at,4.6142
7148_at,4.3433
715_at,8.8299
7150_at,9.4119
7153_at,11.464
7155_at,10.31
7156_at,6.4401
7157_at,9.0258
7158_at,6.5446
7159_at,9.5409
716_at,7.4271
7161_at,4.4577
7162_at,11.834
7163_at,9.713
7164_at,9.6796
7165_at,9.7748
7166_at,3.8985
7167_at,11.525
7168_at,11.102
7169_at,8.5011
717_at,5.1066
7170_at,4.8433
7171_at,6.3195
7172_at,5.9669
7173_at,3.6116
7174_at,7.9065
7175_at,8.2048
7177_at,5.3579
7178_at,12.921
7179_at,3.3062
718_at,10.766
7180_at,3.6373
7181_at,7.4495
7182_at,7.6828
7184_at,12.416
7185_at,4.3736
7186_at,6.5573
7187_at,8.0111
7188_at,8.0369
7189_at,6.6584
719_at,3.7702
72_at,4.7856
7200_at,4.128
7201_at,4.2377
7203_at,11.365
7204_at,8.413
7205_at,8.6023
7216_at,3.8033
722_at,5.0874
7220_at,5.8598
7221_at,4.5506
7222_at,3.6072
7223_at,3.692
7224_at,3.5059
7225_at,3.6069
7226_at,3.8968
7227_at,4.8496
723809_at,4.0793
724102_at,4.5985
7247_at,9.9642
7248_at,7.9472
7249_at,8.0459
725_at,4.599
7251_at,10.919
7252_at,4.2183
7253_at,3.5309
7257_at,10.175
7259_at,5.0941
726_at,6.586
7260_at,8.6019
7262_at,11.186
7263_at,10.494
7264_at,7.9242
7265_at,9.331
7266_at,10.367
7267_at,9.0509
727_at,6.3195
7270_at,8.8857
7272_at,9.539
7273_at,3.6455
7274_at,4.426
7275_at,5.0517
7276_at,4.8485
727699_at,3.8811
7277_at,7.4035
7278_at,5.1594
727800_at,4.8819
727869_at,6.1813
727897_at,4.1325
727910_at,7.5195
727924_at,3.3717
727936_at,5.0902
727944_at,3.9344
727957_at,4.8058
728_at,4.6408
7280_at,9.9367
728012_at,3.8356
728024_at,4.1731
728039_at,4.2925
728052_at,3.4395
728081_at,3.4479
728084_at,3.7437
728095_at,4.0395
728116_at,4.3261
728175_at,3.694
728192_at,6.1981
728215_at,3.6841
728224_at,4.2093
728264_at,4.3263
728279_at,3.5895
728294_at,7.0967
7283_at,9.5991
728361_at,3.8454
728392_at,8.0295
7284_at,7.0077
728411_at,4.3344
728431_at,5.8937
728448_at,4.0146
728450_at,3.9895
728485_at,4.2245
728489_at,7.3909
728537_at,5.1057
728568_at,8.2671
728591_at,3.9962
7286_at,11.032
728606_at,3.9738
728613_at,7.7687
728621_at,3.6457
7287_at,3.8101
728723_at,4.3581
728730_at,7.2676
728743_at,4.2638
728769_at,8.5002
7288_at,4.331
728819_at,7.3269
728882_at,3.7193
7289_at,8.5325
728978_at,4.0972
729_at,4.4154
7290_at,7.9532
729013_at,8.9245
729059_at,3.6777
729085_at,3.4115
7291_at,7.137
729121_at,3.658
729164_at,4.2517
729173_at,4.466
729178_at,4.7484
7292_at,5.0828
729220_at,4.8067
729230_at,3.9005
729238_at,3.6608
729296_at,3.5088
7293_at,3.938
729359_at,4.3739
7294_at,4.2552
729420_at,3.9685
729440_at,4.4028
7295_at,13.217
729506_at,5.2705
729515_at,6.0448
729522_at,4.8176
729570_at,7.9204
729582_at,3.9895
7296_at,12.711
729614_at,7.1777
729678_at,8.6462
7297_at,8.2223
729723_at,3.8135
729799_at,6.1015
7298_at,11.096
729830_at,5.2551
729852_at,7.4713
7299_at,3.7927
729956_at,3.6403
729967_at,6.9245
729970_at,5.799
729991_at,6.2023
729993_at,3.7928
730_at,4.3026
730051_at,5.7808
730091_at,6.1123
730094_at,9.3238
730098_at,4.8755
7301_at,5.4313
730101_at,4.2358
730102_at,6.2799
730112_at,4.5007
730184_at,4.0708
7302_at,3.7167
730227_at,4.0518
730236_at,4.0646
730249_at,3.6313
730441_at,3.9154
7305_at,3.628
7306_at,3.8092
7307_at,10.028
730755_at,4.7805
731_at,3.5728
7311_at,12.416
731223_at,3.5107
7314_at,13.945
731424_at,3.6759
7316_at,14.223
7317_at,10.12
731779_at,3.9994
731789_at,4.1966
7318_at,6.43
7319_at,10.758
732_at,4.0889
7320_at,9.3836
7321_at,7.681
7322_at,9.3828
732253_at,5.0785
732275_at,4.0647
7323_at,11.008
7324_at,11.398
7325_at,8.5548
7326_at,10.492
7327_at,7.4573
7328_at,9.2562
7329_at,11.034
733_at,4.3979
7332_at,8.9213
7334_at,9.3133
7336_at,11.459
7337_at,9.199
734_at,7.5671
7341_at,7.7196
7342_at,8.9428
7343_at,5.8539
7345_at,11.465
7347_at,10.639
7348_at,5.4629
7349_at,6.0301
735_at,3.4249
7350_at,3.8539
7351_at,10.242
7352_at,3.9201
7353_at,10.434
735301_at,5.0061
7355_at,6.228
7356_at,4.2369
7357_at,13.691
7358_at,8.4141
7360_at,10.83
7363_at,3.364
7366_at,3.3954
7367_at,3.9552
7368_at,4.7375
7369_at,3.9603
7371_at,7.9567
7372_at,5.6959
7373_at,3.6395
7374_at,9.4778
7375_at,7.8795
7376_at,6.4509
7378_at,10.472
7379_at,3.7286
738_at,10.125
7380_at,4.7178
7381_at,7.4966
7384_at,11.035
7385_at,11.293
7389_at,9.5029
7390_at,6.9487
7391_at,5.4747
7392_at,8.6292
7398_at,10.699
7399_at,3.3834
740_at,11.748
7401_at,3.645
7402_at,6.6672
7403_at,6.8881
7404_at,3.6889
7405_at,9.3853
7407_at,6.5682
7408_at,8.1245
7409_at,6.0717
741_at,6.2845
7410_at,5.6176
7411_at,10.669
7412_at,3.7489
7414_at,7.988
7415_at,10.629
7419_at,10.622
7421_at,6.202
7422_at,8.3599
7423_at,5.1302
7424_at,8.1857
7425_at,3.9797
7428_at,7.0357
7429_at,3.57
7430_at,11.384
7431_at,9.4816
7432_at,3.584
7433_at,6.4343
7434_at,4.0167
7436_at,4.8571
7439_at,5.3612
744_at,3.5064
7441_at,3.6147
7442_at,6.6997
7443_at,9.62
7444_at,8.995
7447_at,4.3618
7448_at,4.1847
745_at,4.9792
7450_at,3.8069
7453_at,11.565
7454_at,4.7799
7455_at,4.4706
7456_at,4.504
746_at,11.909
7461_at,7.3878
7462_at,5.6302
7464_at,7.6822
7465_at,8.1023
7466_at,7.5268
7468_at,7.5865
7469_at,7.8219
747_at,4.3698
7471_at,3.6421
7472_at,4.3855
7473_at,4.6931
7474_at,3.9176
7475_at,4.0465
7476_at,5.9854
7477_at,7.0714
7478_at,3.6531
7479_at,4.6564
7480_at,5.1327
7481_at,4.2632
7482_at,3.9007
7484_at,3.6305
7485_at,8.3878
7486_at,7.7515
7490_at,4.012
7494_at,11.33
7498_at,7.1919
7499_at,4.677
750_at,3.8696
7503_at,3.784
7504_at,6.3185
7507_at,7.901
7508_at,8.4716
751071_at,4.3224
7511_at,9.2431
7512_at,3.8479
7514_at,11.928
7515_at,7.0615
7516_at,7.0807
7517_at,5.4178
7518_at,7.9321
752_at,5.3454
7520_at,10.524
752014_at,3.422
7525_at,10.37
7528_at,12.131
7529_at,11.494
753_at,3.9317
7531_at,12.078
7532_at,11.629
7533_at,9.5839
7534_at,13.171
7535_at,4.117
7536_at,10.21
7538_at,10.352
7539_at,4.3866
754_at,12.091
7541_at,6.5399
7542_at,8.1411
7543_at,6.9601
7544_at,3.5062
7545_at,3.7499
7546_at,7.4832
7547_at,3.9921
7549_at,6.5907
755_at,4.8789
7551_at,3.8755
7552_at,3.7207
7553_at,8.059
